invoice_no,stock_code,customer_id,invoice_date,quantity,unit_price,total_amount
537370,85178,13155,06-12-2010 12:44,9,1.25,11.25
537370,22907,13155,06-12-2010 12:44,1,0.85,0.85
537370,21080,13155,06-12-2010 12:44,1,0.85,0.85
537370,84520B,13155,06-12-2010 12:44,1,0.85,0.85
537370,22077,13155,06-12-2010 12:44,12,1.65,19.8
537370,22568,13155,06-12-2010 12:44,1,3.75,3.75
537370,22570,13155,06-12-2010 12:44,5,3.75,18.75
537370,22569,13155,06-12-2010 12:44,5,3.75,18.75
537370,22454,13155,06-12-2010 12:44,4,2.95,11.8
537370,22453,13155,06-12-2010 12:44,4,2.95,11.8
537370,22452,13155,06-12-2010 12:44,4,2.95,11.8
537370,20967,13155,06-12-2010 12:44,3,3.75,11.25
537370,20969,13155,06-12-2010 12:44,3,3.75,11.25
537370,21258,13155,06-12-2010 12:44,1,12.75,12.75
537370,22617,13155,06-12-2010 12:44,2,4.95,9.9
537370,22141,13155,06-12-2010 12:44,1,2.1,2.1
537370,22121,13155,06-12-2010 12:44,1,5.95,5.95
537370,85185B,13155,06-12-2010 12:44,1,2.95,2.95
537370,85185D,13155,06-12-2010 12:44,1,2.95,2.95
537370,20769,13155,06-12-2010 12:44,1,2.55,2.55
537370,22558,13155,06-12-2010 12:44,1,1.49,1.49
537370,22083,13155,06-12-2010 12:44,1,2.95,2.95
537370,20775,13155,06-12-2010 12:44,1,1.65,1.65
537370,22086,13155,06-12-2010 12:44,1,2.95,2.95
537370,22623,13155,06-12-2010 12:44,1,4.95,4.95
537370,21578,13155,06-12-2010 12:44,3,2.25,6.75
537370,21576,13155,06-12-2010 12:44,3,2.25,6.75
537370,21577,13155,06-12-2010 12:44,3,2.25,6.75
537370,22866,13155,06-12-2010 12:44,1,2.1,2.1
537370,22318,13155,06-12-2010 12:44,2,2.95,5.9
537370,85132C,13155,06-12-2010 12:44,1,9.95,9.95
537370,22328,13155,06-12-2010 12:44,1,2.95,2.95
537370,21034,13155,06-12-2010 12:44,2,0.95,1.9
537371,90179C,15028,06-12-2010 12:47,1,5.95,5.95
537371,90060D,15028,06-12-2010 12:47,1,5.95,5.95
537371,22091,15028,06-12-2010 12:47,4,1.25,5
537371,22358,15028,06-12-2010 12:47,2,2.95,5.9
537371,22616,15028,06-12-2010 12:47,48,0.29,13.92
537371,21867,15028,06-12-2010 12:47,6,1.25,7.5
537371,21866,15028,06-12-2010 12:47,8,1.25,10
537371,22633,15028,06-12-2010 12:47,6,2.1,12.6
537371,22638,15028,06-12-2010 12:47,6,2.55,15.3
537371,22902,15028,06-12-2010 12:47,12,2.1,25.2
537371,22900,15028,06-12-2010 12:47,20,2.95,59
537371,21891,15028,06-12-2010 12:47,2,1.25,2.5
537371,71270,15028,06-12-2010 12:47,1,1.25,1.25
537371,22660,15028,06-12-2010 12:47,2,7.95,15.9
537372,48187,16919,06-12-2010 12:52,4,7.95,31.8
537372,48111,16919,06-12-2010 12:52,1,7.95,7.95
537372,21523,16919,06-12-2010 12:52,2,7.95,15.9
537372,21524,16919,06-12-2010 12:52,2,7.95,15.9
537372,48185,16919,06-12-2010 12:52,1,7.95,7.95
537372,21818,16919,06-12-2010 12:52,4,0.85,3.4
537372,21819,16919,06-12-2010 12:52,4,0.85,3.4
537372,21166,16919,06-12-2010 12:52,3,1.95,5.85
537372,21165,16919,06-12-2010 12:52,3,1.69,5.07
537372,21181,16919,06-12-2010 12:52,2,2.1,4.2
537372,85150,16919,06-12-2010 12:52,2,2.55,5.1
537372,85099B,16919,06-12-2010 12:52,1,1.95,1.95
537372,22386,16919,06-12-2010 12:52,1,1.95,1.95
537372,21931,16919,06-12-2010 12:52,2,1.95,3.9
537372,20713,16919,06-12-2010 12:52,2,1.95,3.9
537372,22837,16919,06-12-2010 12:52,2,4.65,9.3
537372,22158,16919,06-12-2010 12:52,5,2.95,14.75
537372,85020,16919,06-12-2010 12:52,8,2.1,16.8
537372,22646,16919,06-12-2010 12:52,4,1.45,5.8
537372,47591D,16919,06-12-2010 12:52,8,1.95,15.6
537372,37448,16919,06-12-2010 12:52,8,1.49,11.92
537372,22059,16919,06-12-2010 12:52,4,1.49,5.96
537374,22415,17259,06-12-2010 12:55,1,7.95,7.95
537374,22704,17259,06-12-2010 12:55,25,0.42,10.5
537374,22705,17259,06-12-2010 12:55,25,0.42,10.5
537374,22744,17259,06-12-2010 12:55,1,2.95,2.95
537374,20861,17259,06-12-2010 12:55,1,2.1,2.1
537374,21790,17259,06-12-2010 12:55,1,0.85,0.85
537374,22174,17259,06-12-2010 12:55,1,1.65,1.65
537374,22634,17259,06-12-2010 12:55,1,9.95,9.95
537374,22816,17259,06-12-2010 12:55,12,0.42,5.04
537374,21724,17259,06-12-2010 12:55,1,0.85,0.85
537374,85178,17259,06-12-2010 12:55,2,1.25,2.5
537374,84558A,17259,06-12-2010 12:55,2,2.95,5.9
537374,22568,17259,06-12-2010 12:55,1,3.75,3.75
537374,21827,17259,06-12-2010 12:55,1,1.25,1.25
537374,22619,17259,06-12-2010 12:55,1,3.75,3.75
537374,22866,17259,06-12-2010 12:55,2,2.1,4.2
537374,22865,17259,06-12-2010 12:55,2,2.1,4.2
537374,22549,17259,06-12-2010 12:55,1,1.45,1.45
537374,22906,17259,06-12-2010 12:55,1,1.65,1.65
537374,22945,17259,06-12-2010 12:55,6,0.85,5.1
537374,21889,17259,06-12-2010 12:55,1,1.25,1.25
537374,21738,17259,06-12-2010 12:55,1,2.95,2.95
537374,22974,17259,06-12-2010 12:55,1,1.65,1.65
537374,22977,17259,06-12-2010 12:55,1,1.25,1.25
537374,22548,17259,06-12-2010 12:55,1,1.25,1.25
537374,22328,17259,06-12-2010 12:55,1,2.95,2.95
537374,22561,17259,06-12-2010 12:55,2,1.65,3.3
537374,22702,17259,06-12-2010 12:55,1,2.1,2.1
537374,22350,17259,06-12-2010 12:55,1,2.55,2.55
537374,22758,17259,06-12-2010 12:55,3,1.25,3.75
537374,40016,17259,06-12-2010 12:55,30,0.42,12.6
537374,22943,17259,06-12-2010 12:55,2,4.95,9.9
537374,21755,17259,06-12-2010 12:55,2,5.95,11.9
537374,21756,17259,06-12-2010 12:55,1,5.95,5.95
537374,22118,17259,06-12-2010 12:55,2,4.95,9.9
537374,22075,17259,06-12-2010 12:55,3,1.65,4.95
537374,85049A,17259,06-12-2010 12:55,3,1.25,3.75
537374,22443,17259,06-12-2010 12:55,3,7.95,23.85
537374,72818,17259,06-12-2010 12:55,8,0.85,6.8
537374,84945,17259,06-12-2010 12:55,24,0.85,20.4
537374,21098,17259,06-12-2010 12:55,2,1.25,2.5
537374,79051A,17259,06-12-2010 12:55,4,0.65,2.6
537374,22197,17259,06-12-2010 12:55,3,0.85,2.55
537374,72817,17259,06-12-2010 12:55,1,1.25,1.25
537374,72799F,17259,06-12-2010 12:55,2,2.95,5.9
537374,72817,17259,06-12-2010 12:55,2,1.25,2.5
537374,85169A,17259,06-12-2010 12:55,1,1.25,1.25
537374,72799E,17259,06-12-2010 12:55,3,2.95,8.85
537374,72800E,17259,06-12-2010 12:55,6,2.55,15.3
537374,22618,17259,06-12-2010 12:55,1,9.95,9.95
537374,21191,17259,06-12-2010 12:55,3,2.1,6.3
537374,22749,17259,06-12-2010 12:55,4,3.75,15
537374,10133,17259,06-12-2010 12:55,2,0.85,1.7
537374,21107,17259,06-12-2010 12:55,1,2.95,2.95
537374,22988,17259,06-12-2010 12:55,3,1.25,3.75
537374,22974,17259,06-12-2010 12:55,2,1.65,3.3
537374,85178,17259,06-12-2010 12:55,1,1.25,1.25
537374,22867,17259,06-12-2010 12:55,1,2.1,2.1
537374,22210,17259,06-12-2010 12:55,2,1.65,3.3
537374,22758,17259,06-12-2010 12:55,1,1.25,1.25
537374,20984,17259,06-12-2010 12:55,1,0.85,0.85
537374,20983,17259,06-12-2010 12:55,1,0.85,0.85
537374,22727,17259,06-12-2010 12:55,1,3.75,3.75
537374,22421,17259,06-12-2010 12:55,3,0.42,1.26
537374,20961,17259,06-12-2010 12:55,2,1.25,2.5
537374,20966,17259,06-12-2010 12:55,1,1.25,1.25
537374,22142,17259,06-12-2010 12:55,1,1.45,1.45
537374,22561,17259,06-12-2010 12:55,5,1.65,8.25
537374,21889,17259,06-12-2010 12:55,2,1.25,2.5
537374,22910,17259,06-12-2010 12:55,1,2.95,2.95
537374,20828,17259,06-12-2010 12:55,1,2.55,2.55
537374,20963,17259,06-12-2010 12:55,1,1.25,1.25
537374,21106,17259,06-12-2010 12:55,1,2.95,2.95
537374,22866,17259,06-12-2010 12:55,1,2.1,2.1
537374,22865,17259,06-12-2010 12:55,1,2.1,2.1
537374,22633,17259,06-12-2010 12:55,2,2.1,4.2
537374,22556,17259,06-12-2010 12:55,1,1.65,1.65
537374,21912,17259,06-12-2010 12:55,2,3.75,7.5
537374,22383,17259,06-12-2010 12:55,1,1.65,1.65
537374,22620,17259,06-12-2010 12:55,1,1.25,1.25
537374,21892,17259,06-12-2010 12:55,1,1.25,1.25
537374,21891,17259,06-12-2010 12:55,1,1.25,1.25
537375,18097C,17019,06-12-2010 12:55,4,2.55,10.2
537375,22635,17019,06-12-2010 12:55,1,9.95,9.95
537375,22634,17019,06-12-2010 12:55,2,9.95,19.9
537375,22748,17019,06-12-2010 12:55,3,2.1,6.3
537375,22746,17019,06-12-2010 12:55,3,2.1,6.3
537375,22745,17019,06-12-2010 12:55,3,2.1,6.3
537375,22747,17019,06-12-2010 12:55,2,2.1,4.2
537375,22466,17019,06-12-2010 12:55,6,1.95,11.7
537375,21731,17019,06-12-2010 12:55,6,1.65,9.9
537375,22551,17019,06-12-2010 12:55,6,1.65,9.9
537375,22554,17019,06-12-2010 12:55,3,1.65,4.95
537375,22553,17019,06-12-2010 12:55,6,1.65,9.9
537375,21452,17019,06-12-2010 12:55,4,2.95,11.8
537375,22977,17019,06-12-2010 12:55,3,1.25,3.75
537375,22975,17019,06-12-2010 12:55,3,1.25,3.75
537375,22029,17019,06-12-2010 12:55,12,0.42,5.04
537375,22537,17019,06-12-2010 12:55,3,0.42,1.26
537375,21901,17019,06-12-2010 12:55,3,0.65,1.95
537375,21900,17019,06-12-2010 12:55,3,0.65,1.95
537375,21899,17019,06-12-2010 12:55,3,0.65,1.95
537375,20973,17019,06-12-2010 12:55,6,0.65,3.9
537375,20974,17019,06-12-2010 12:55,6,0.65,3.9
537375,20975,17019,06-12-2010 12:55,6,0.65,3.9
537375,22533,17019,06-12-2010 12:55,2,0.42,0.84
537375,21986,17019,06-12-2010 12:55,1,0.29,0.29
537375,21982,17019,06-12-2010 12:55,6,0.29,1.74
537375,21986,17019,06-12-2010 12:55,5,0.29,1.45
537375,22563,17019,06-12-2010 12:55,3,1.25,3.75
537375,22562,17019,06-12-2010 12:55,3,1.25,3.75
537375,84991,17019,06-12-2010 12:55,6,0.55,3.3
537375,21975,17019,06-12-2010 12:55,6,0.55,3.3
537375,21976,17019,06-12-2010 12:55,3,0.55,1.65
537375,21213,17019,06-12-2010 12:55,6,0.55,3.3
537375,70007,17019,06-12-2010 12:55,6,1.65,9.9
537375,22964,17019,06-12-2010 12:55,2,2.1,4.2
537375,84997B,17019,06-12-2010 12:55,2,3.75,7.5
537375,84997D,17019,06-12-2010 12:55,2,3.75,7.5
537375,84997C,17019,06-12-2010 12:55,2,3.75,7.5
537375,84997A,17019,06-12-2010 12:55,2,3.75,7.5
537375,22898,17019,06-12-2010 12:55,2,1.95,3.9
537375,21579,17019,06-12-2010 12:55,1,2.25,2.25
537375,22086,17019,06-12-2010 12:55,2,2.95,5.9
537375,22328,17019,06-12-2010 12:55,1,2.95,2.95
537375,22629,17019,06-12-2010 12:55,1,1.95,1.95
537375,22633,17019,06-12-2010 12:55,20,2.1,42
537375,22632,17019,06-12-2010 12:55,20,2.1,42
537375,22168,17019,06-12-2010 12:55,1,8.5,8.5
537375,21098,17019,06-12-2010 12:55,20,1.25,25
537375,21464,17019,06-12-2010 12:55,1,4.25,4.25
537376,22568,16722,06-12-2010 12:59,24,3.39,81.36
537376,22586,16722,06-12-2010 12:59,12,0.85,10.2
537376,22570,16722,06-12-2010 12:59,24,3.39,81.36
537376,22569,16722,06-12-2010 12:59,24,3.39,81.36
537376,22566,16722,06-12-2010 12:59,12,0.85,10.2
537376,20969,16722,06-12-2010 12:59,4,3.75,15
537376,20967,16722,06-12-2010 12:59,4,3.75,15
537376,20970,16722,06-12-2010 12:59,4,3.75,15
537376,22149,16722,06-12-2010 12:59,40,1.85,74
537376,22144,16722,06-12-2010 12:59,12,2.1,25.2
537376,22141,16722,06-12-2010 12:59,6,2.1,12.6
537376,22142,16722,06-12-2010 12:59,12,1.45,17.4
537376,21495,16722,06-12-2010 12:59,25,0.42,10.5
537376,16156S,16722,06-12-2010 12:59,25,0.42,10.5
537376,22045,16722,06-12-2010 12:59,25,0.42,10.5
537376,22704,16722,06-12-2010 12:59,25,0.42,10.5
537377,72802A,15882,06-12-2010 13:01,12,4.25,51
537377,21833,15882,06-12-2010 13:01,24,1.69,40.56
537377,72807A,15882,06-12-2010 13:01,12,4.25,51
537377,72349B,15882,06-12-2010 13:01,12,2.1,25.2
537377,M,15882,06-12-2010 13:01,12,0.19,2.28
537377,17007B,15882,06-12-2010 13:01,12,2.1,25.2
537377,22866,15882,06-12-2010 13:01,10,2.1,21
537377,22865,15882,06-12-2010 13:01,10,2.1,21
537377,22533,15882,06-12-2010 13:01,1,0.42,0.42
537377,22530,15882,06-12-2010 13:01,1,0.42,0.42
537377,22531,15882,06-12-2010 13:01,1,0.42,0.42
537377,22534,15882,06-12-2010 13:01,1,0.42,0.42
537377,22810,15882,06-12-2010 13:01,4,2.95,11.8
537377,22505,15882,06-12-2010 13:01,4,4.95,19.8
537378,22697,14911,06-12-2010 13:06,12,2.95,35.4
537378,22423,14911,06-12-2010 13:06,12,12.75,153
537378,21363,14911,06-12-2010 13:06,3,4.95,14.85
537378,22339,14911,06-12-2010 13:06,24,0.65,15.6
537378,22338,14911,06-12-2010 13:06,24,0.65,15.6
537378,22336,14911,06-12-2010 13:06,24,0.65,15.6
537378,22571,14911,06-12-2010 13:06,36,0.85,30.6
537378,22595,14911,06-12-2010 13:06,36,0.85,30.6
537378,22594,14911,06-12-2010 13:06,36,0.85,30.6
537378,22593,14911,06-12-2010 13:06,36,0.85,30.6
537378,22576,14911,06-12-2010 13:06,36,0.85,30.6
537378,22574,14911,06-12-2010 13:06,36,0.85,30.6
537378,22573,14911,06-12-2010 13:06,36,0.85,30.6
537378,22082,14911,06-12-2010 13:06,20,1.65,33
537378,21754,14911,06-12-2010 13:06,8,5.95,47.6
537378,84945,14911,06-12-2010 13:06,72,0.85,61.2
537378,22119,14911,06-12-2010 13:06,6,6.95,41.7
537378,22627,14911,06-12-2010 13:06,6,8.5,51
537378,22699,14911,06-12-2010 13:06,12,2.95,35.4
537378,C2,14911,06-12-2010 13:06,1,50,50
537380,22633,15882,06-12-2010 13:12,24,2.1,50.4
537380,22632,15882,06-12-2010 13:12,24,2.1,50.4
537381,22865,14667,06-12-2010 13:13,10,2.1,21
537381,22632,14667,06-12-2010 13:13,24,2.1,50.4
537381,22633,14667,06-12-2010 13:13,20,2.1,42
537381,22867,14667,06-12-2010 13:13,24,2.1,50.4
537381,22601,14667,06-12-2010 13:13,17,0.85,14.45
537381,22603,14667,06-12-2010 13:13,19,0.85,16.15
537381,22158,14667,06-12-2010 13:13,3,2.95,8.85
537381,22151,14667,06-12-2010 13:13,24,0.42,10.08
537381,22154,14667,06-12-2010 13:13,48,0.42,20.16
537381,22838,14667,06-12-2010 13:13,1,14.95,14.95
537381,22112,14667,06-12-2010 13:13,3,4.95,14.85
537381,22111,14667,06-12-2010 13:13,3,4.95,14.85
537381,84029E,14667,06-12-2010 13:13,6,3.75,22.5
537381,22130,14667,06-12-2010 13:13,42,0.85,35.7
537381,22576,14667,06-12-2010 13:13,48,0.85,40.8
537381,21807,14667,06-12-2010 13:13,36,0.42,15.12
537381,22162,14667,06-12-2010 13:13,8,2.95,23.6
537381,22700,14667,06-12-2010 13:13,6,2.95,17.7
537381,85038,14667,06-12-2010 13:13,6,2.1,12.6
537381,85231B,14667,06-12-2010 13:13,6,0.85,5.1
537381,22618,14667,06-12-2010 13:13,3,9.95,29.85
537381,47591B,14667,06-12-2010 13:13,6,1.65,9.9
537381,22367,14667,06-12-2010 13:13,6,1.95,11.7
537381,20914,14667,06-12-2010 13:13,3,2.95,8.85
537382,22727,16710,06-12-2010 13:13,3,3.75,11.25
537382,22728,16710,06-12-2010 13:13,1,3.75,3.75
537382,22730,16710,06-12-2010 13:13,1,3.75,3.75
537382,22729,16710,06-12-2010 13:13,2,3.75,7.5
537382,22726,16710,06-12-2010 13:13,3,3.75,11.25
537382,84029E,16710,06-12-2010 13:13,2,3.75,7.5
537382,22837,16710,06-12-2010 13:13,4,4.65,18.6
537382,21485,16710,06-12-2010 13:13,2,4.95,9.9
537382,21481,16710,06-12-2010 13:13,2,2.95,5.9
537382,22114,16710,06-12-2010 13:13,2,3.95,7.9
537382,22111,16710,06-12-2010 13:13,2,4.95,9.9
537382,22113,16710,06-12-2010 13:13,4,3.75,15
537382,10124A,16710,06-12-2010 13:13,4,0.42,1.68
537382,84347,16710,06-12-2010 13:13,6,2.55,15.3
537382,21587,16710,06-12-2010 13:13,2,2.55,5.1
537382,84692,16710,06-12-2010 13:13,6,0.42,2.52
537382,22075,16710,06-12-2010 13:13,4,1.65,6.6
537382,20979,16710,06-12-2010 13:13,2,1.25,2.5
537382,20975,16710,06-12-2010 13:13,2,0.65,1.3
537382,22445,16710,06-12-2010 13:13,2,2.95,5.9
537382,21644,16710,06-12-2010 13:13,2,1.25,2.5
537382,84625A,16710,06-12-2010 13:13,4,2.95,11.8
537382,21744,16710,06-12-2010 13:13,4,2.95,11.8
537382,22834,16710,06-12-2010 13:13,7,2.1,14.7
537382,22866,16710,06-12-2010 13:13,7,2.1,14.7
537382,22632,16710,06-12-2010 13:13,4,2.1,8.4
537382,22867,16710,06-12-2010 13:13,4,2.1,8.4
537382,22906,16710,06-12-2010 13:13,4,1.65,6.6
537382,22086,16710,06-12-2010 13:13,6,2.95,17.7
537382,85231B,16710,06-12-2010 13:13,4,0.85,3.4
537382,20668,16710,06-12-2010 13:13,24,0.12,2.88
537382,85231G,16710,06-12-2010 13:13,3,0.85,2.55
537382,22842,16710,06-12-2010 13:13,1,6.75,6.75
537382,22739,16710,06-12-2010 13:13,3,1.65,4.95
537382,22736,16710,06-12-2010 13:13,3,1.65,4.95
537382,22753,16710,06-12-2010 13:13,1,0.85,0.85
537382,22754,16710,06-12-2010 13:13,1,0.85,0.85
537382,22755,16710,06-12-2010 13:13,2,0.85,1.7
537382,21018,16710,06-12-2010 13:13,1,0.85,0.85
537382,22843,16710,06-12-2010 13:13,1,6.75,6.75
537382,21018,16710,06-12-2010 13:13,3,0.85,2.55
537382,35953,16710,06-12-2010 13:13,1,1.25,1.25
537382,21817,16710,06-12-2010 13:13,3,0.85,2.55
537382,21818,16710,06-12-2010 13:13,2,0.85,1.7
537382,21811,16710,06-12-2010 13:13,1,1.25,1.25
537382,22336,16710,06-12-2010 13:13,3,0.65,1.95
537382,21819,16710,06-12-2010 13:13,2,0.85,1.7
537382,85199S,16710,06-12-2010 13:13,2,0.42,0.84
537382,22572,16710,06-12-2010 13:13,6,0.85,5.1
537382,22335,16710,06-12-2010 13:13,2,0.65,1.3
537382,22295,16710,06-12-2010 13:13,1,1.65,1.65
537382,22988,16710,06-12-2010 13:13,12,1.25,15
537382,22810,16710,06-12-2010 13:13,6,2.95,17.7
537382,22912,16710,06-12-2010 13:13,6,4.95,29.7
537384,22633,15984,06-12-2010 13:21,10,2.1,21
537384,22632,15984,06-12-2010 13:21,20,2.1,42
537384,22867,15984,06-12-2010 13:21,10,2.1,21
537384,22865,15984,06-12-2010 13:21,10,2.1,21
537384,22086,15984,06-12-2010 13:21,6,2.95,17.7
537385,22423,14487,06-12-2010 13:22,4,12.75,51
537385,22966,14487,06-12-2010 13:22,1,1.25,1.25
537385,22633,14487,06-12-2010 13:22,2,2.1,4.2
537385,22866,14487,06-12-2010 13:22,2,2.1,4.2
537385,22867,14487,06-12-2010 13:22,2,2.1,4.2
537385,84378,14487,06-12-2010 13:22,1,1.25,1.25
537385,22956,14487,06-12-2010 13:22,1,2.1,2.1
537385,22296,14487,06-12-2010 13:22,8,1.65,13.2
537385,22699,14487,06-12-2010 13:22,6,2.95,17.7
537385,22697,14487,06-12-2010 13:22,6,2.95,17.7
537385,22111,14487,06-12-2010 13:22,1,4.95,4.95
537385,22195,14487,06-12-2010 13:22,1,1.65,1.65
537385,22909,14487,06-12-2010 13:22,2,0.85,1.7
537386,22119,14911,06-12-2010 13:32,3,6.95,20.85
537387,22794,13468,06-12-2010 13:34,2,7.95,15.9
537387,46000P,13468,06-12-2010 13:34,2,4.25,8.5
537387,21638,13468,06-12-2010 13:34,12,2.1,25.2
537387,82484,13468,06-12-2010 13:34,3,6.45,19.35
537387,22114,13468,06-12-2010 13:34,4,3.95,15.8
537387,21165,13468,06-12-2010 13:34,12,1.69,20.28
537387,22465,13468,06-12-2010 13:34,12,1.65,19.8
537387,71053,13468,06-12-2010 13:34,4,3.75,15
537387,82486,13468,06-12-2010 13:34,2,7.95,15.9
537387,79321,13468,06-12-2010 13:34,4,4.95,19.8
537387,22179,13468,06-12-2010 13:34,2,6.75,13.5
537387,22245,13468,06-12-2010 13:34,12,0.85,10.2
537387,22423,13468,06-12-2010 13:34,1,12.75,12.75
537387,84945,13468,06-12-2010 13:34,12,0.85,10.2
537388,85123A,17682,06-12-2010 13:35,12,2.95,35.4
537388,84978,17682,06-12-2010 13:35,12,1.25,15
537388,21260,17682,06-12-2010 13:35,12,3.25,39
537388,22457,17682,06-12-2010 13:35,6,2.95,17.7
537388,21790,17682,06-12-2010 13:35,12,0.85,10.2
537388,21888,17682,06-12-2010 13:35,4,3.75,15
537388,20725,17682,06-12-2010 13:35,20,1.65,33
537388,20726,17682,06-12-2010 13:35,10,1.65,16.5
537388,20727,17682,06-12-2010 13:35,20,1.65,33
537388,20728,17682,06-12-2010 13:35,10,1.65,16.5
537388,22382,17682,06-12-2010 13:35,10,1.65,16.5
537388,22383,17682,06-12-2010 13:35,10,1.65,16.5
537388,22384,17682,06-12-2010 13:35,20,1.65,33
537388,22469,17682,06-12-2010 13:35,12,1.65,19.8
537388,22470,17682,06-12-2010 13:35,6,2.95,17.7
537388,22662,17682,06-12-2010 13:35,10,1.65,16.5
537388,82583,17682,06-12-2010 13:35,12,2.1,25.2
537388,22674,17682,06-12-2010 13:35,12,1.25,15
537389,21754,17757,06-12-2010 13:41,1,5.95,5.95
537389,22867,17757,06-12-2010 13:41,3,2.1,6.3
537389,22632,17757,06-12-2010 13:41,5,2.1,10.5
537389,22865,17757,06-12-2010 13:41,6,2.1,12.6
537389,22086,17757,06-12-2010 13:41,10,2.95,29.5
537389,21528,17757,06-12-2010 13:41,1,6.95,6.95
537389,22670,17757,06-12-2010 13:41,1,1.25,1.25
537389,22681,17757,06-12-2010 13:41,1,1.25,1.25
537389,22671,17757,06-12-2010 13:41,2,1.65,3.3
537389,21156,17757,06-12-2010 13:41,2,1.95,3.9
537389,22812,17757,06-12-2010 13:41,2,1.95,3.9
537389,21746,17757,06-12-2010 13:41,1,1.25,1.25
537389,21407,17757,06-12-2010 13:41,1,4.25,4.25
537389,22198,17757,06-12-2010 13:41,3,1.65,4.95
537389,22197,17757,06-12-2010 13:41,10,0.85,8.5
537389,84916,17757,06-12-2010 13:41,1,5.95,5.95
537389,20752,17757,06-12-2010 13:41,4,2.1,8.4
537389,21260,17757,06-12-2010 13:41,2,3.25,6.5
537389,22502,17757,06-12-2010 13:41,4,5.95,23.8
537390,22816,16658,06-12-2010 13:47,12,0.42,5.04
537390,40005B,16658,06-12-2010 13:47,1,0.85,0.85
537390,47580,16658,06-12-2010 13:47,1,2.55,2.55
537390,18094C,16658,06-12-2010 13:47,1,1.25,1.25
537390,84946,16658,06-12-2010 13:47,6,1.25,7.5
537390,22456,16658,06-12-2010 13:47,1,4.95,4.95
537390,21730,16658,06-12-2010 13:47,14,4.95,69.3
537390,85048,16658,06-12-2010 13:47,4,7.95,31.8
537391,22423,16550,06-12-2010 13:53,3,12.75,38.25
537391,22627,16550,06-12-2010 13:53,2,8.5,17
537391,22624,16550,06-12-2010 13:53,2,8.5,17
537391,22626,16550,06-12-2010 13:53,2,8.5,17
537391,22910,16550,06-12-2010 13:53,8,2.95,23.6
537391,22142,16550,06-12-2010 13:53,6,1.45,8.7
537391,22144,16550,06-12-2010 13:53,5,2.1,10.5
537391,22667,16550,06-12-2010 13:53,4,2.95,11.8
537391,22666,16550,06-12-2010 13:53,4,2.95,11.8
537391,22665,16550,06-12-2010 13:53,4,2.95,11.8
537391,21098,16550,06-12-2010 13:53,9,1.25,11.25
537391,22952,16550,06-12-2010 13:53,8,0.55,4.4
537391,22905,16550,06-12-2010 13:53,4,2.95,11.8
537391,22904,16550,06-12-2010 13:53,4,2.95,11.8
537391,22911,16550,06-12-2010 13:53,4,2.95,11.8
537391,22938,16550,06-12-2010 13:53,8,1.95,15.6
537391,22906,16550,06-12-2010 13:53,10,1.65,16.5
537391,22197,16550,06-12-2010 13:53,25,0.85,21.25
537391,20754,16550,06-12-2010 13:53,4,2.1,8.4
537391,20752,16550,06-12-2010 13:53,4,2.1,8.4
537391,20751,16550,06-12-2010 13:53,4,2.1,8.4
537391,22956,16550,06-12-2010 13:53,6,2.1,12.6
537391,22955,16550,06-12-2010 13:53,6,2.1,12.6
537391,22953,16550,06-12-2010 13:53,4,1.25,5
537391,21558,16550,06-12-2010 13:53,6,2.55,15.3
537391,22352,16550,06-12-2010 13:53,6,2.55,15.3
537391,21240,16550,06-12-2010 13:53,12,0.85,10.2
537391,21239,16550,06-12-2010 13:53,7,0.85,5.95
537391,21238,16550,06-12-2010 13:53,6,0.85,5.1
537391,21559,16550,06-12-2010 13:53,6,2.55,15.3
537391,21355,16550,06-12-2010 13:53,3,1.25,3.75
537391,21354,16550,06-12-2010 13:53,3,1.25,3.75
537391,21357,16550,06-12-2010 13:53,3,1.25,3.75
537391,21356,16550,06-12-2010 13:53,3,1.25,3.75
537391,22086,16550,06-12-2010 13:53,8,2.95,23.6
537391,22371,16550,06-12-2010 13:53,1,4.25,4.25
537391,22965,16550,06-12-2010 13:53,4,2.1,8.4
537391,82578,16550,06-12-2010 13:53,3,0.55,1.65
537391,82580,16550,06-12-2010 13:53,3,0.55,1.65
537391,82581,16550,06-12-2010 13:53,3,0.55,1.65
537391,22890,16550,06-12-2010 13:53,2,9.95,19.9
537391,22457,16550,06-12-2010 13:53,5,2.95,14.75
537391,22185,16550,06-12-2010 13:53,5,1.65,8.25
537391,21381,16550,06-12-2010 13:53,4,1.69,6.76
537391,21380,16550,06-12-2010 13:53,4,2.95,11.8
537391,22966,16550,06-12-2010 13:53,8,1.25,10
537391,21658,16550,06-12-2010 13:53,4,3.95,15.8
537391,22964,16550,06-12-2010 13:53,8,2.1,16.8
537392,M,17068,06-12-2010 13:58,5,1.25,6.25
537392,21481,17068,06-12-2010 13:58,4,2.95,11.8
537392,22694,17068,06-12-2010 13:58,3,2.1,6.3
537392,85099F,17068,06-12-2010 13:58,5,1.95,9.75
537392,21931,17068,06-12-2010 13:58,5,1.95,9.75
537392,85099B,17068,06-12-2010 13:58,6,1.95,11.7
537392,21429,17068,06-12-2010 13:58,5,1.65,8.25
537392,22470,17068,06-12-2010 13:58,3,2.95,8.85
537392,22665,17068,06-12-2010 13:58,1,2.95,2.95
537392,22666,17068,06-12-2010 13:58,1,2.95,2.95
537392,22667,17068,06-12-2010 13:58,2,2.95,5.9
